Dept_ID,Time_Index,Budget_Allocated,Labor_Cost,Material_Cost,Overhead_Cost,Maintenance_Cost,Logistics_Cost,IT_Cost,Utilization_Rate,Inventory_Level,Demand_Forecast,Inflation_Rate,Market_Volatility,Risk_Score,Total_Operational_Cost,Budget_Consumed,Cost_Variance,Target_Total_Cost,Target_Budget_Overrun
10,318,254575.1274,21222.433,52105.77788,7427.675243,13924.04518,24481.47117,10633.24492,0.791056803,5200.939199,10516.62738,4.458157436,0.438555045,0.234224396,129794.6474,126656.3258,-127918.8015,129794.6474,0
6,337,220831.5907,29750.89088,27735.2097,15513.89874,12807.15819,20018.71294,9828.741234,0.43940054,818.1061086,4051.728571,7.115460636,0.359036191,0.342863996,115654.6117,110318.8354,-110512.7553,115654.6117,0
3,229,95891.02855,26327.61839,25366.04723,19352.63834,14343.97585,15352.6344,3410.421564,0.460220083,6869.900515,17850.82459,4.272405549,0.484133412,0.534459152,104153.3358,113148.3739,17257.34533,104153.3358,1
7,77,255229.8034,61385.14717,43879.16925,16215.12836,15919.10163,2606.116981,3270.03005,0.598684143,4058.05807,10242.10805,7.451631625,0.804582782,0.119025767,143274.6934,142600.1725,-112629.6309,143274.6934,0
4,188,157221.0973,12154.26248,33356.24426,16194.52727,10741.55615,20987.4359,8660.563149,0.622705298,4322.950426,19402.54327,7.204685619,0.878929547,0.789150343,102094.5892,104127.0286,-53094.06876,102094.5892,0
9,346,97246.41499,53222.39235,68754.81893,5092.978164,16448.25304,6074.33578,10232.13986,0.677184423,4691.990914,5842.359217,2.371765658,0.10227431,0.277223389,159824.9181,154016.9825,56770.56748,159824.9181,1
5,270,120449.3376,63246.29394,28156.44779,8150.902104,10447.88751,3278.949826,14466.74819,0.603485776,5182.64154,19855.20084,3.831631663,0.691225234,0.879950132,127747.2294,128672.3743,8223.036657,127747.2294,1
3,95,116881.7576,43650.64195,44903.22974,11666.2627,19176.05213,21558.25349,6907.02883,0.420272893,6788.375209,5226.068957,7.462503845,0.59206496,0.120033845,147861.4689,149867.3569,32985.59931,147861.4689,1
2,310,179801.7437,75209.5486,25257.32154,14322.36884,15300.76322,15023.76996,11709.14936,0.494449411,7404.368924,7995.168402,2.178853655,0.895609718,0.578918522,156822.9215,170217.4308,-9584.312859,156822.9215,0
2,132,108592.5227,59551.64867,69388.67371,19036.31098,4251.691345,4956.686751,2631.290462,0.469067179,7880.00172,12286.31394,6.594849708,0.171945117,0.798985859,159816.3019,172572.6189,63980.09621,159816.3019,1
3,39,80891.62185,62354.65559,33932.21726,26310.31782,16762.10496,10890.48125,13454.52638,0.658710159,6880.258815,14173.13812,7.438567875,0.749077041,0.31415359,163704.3033,160160.1552,79268.53337,163704.3033,1
2,72,80922.71265,23785.34412,46218.37271,7297.447928,11480.16556,3967.458346,9863.50558,0.527277356,8133.054489,14685.36121,6.62294839,0.847142544,0.736797754,102612.2942,106040.5026,25117.78999,102612.2942,1
4,281,195819.0493,64410.69031,13236.90861,3407.376816,19704.7582,16674.24856,9806.424639,0.576127176,1660.417475,10048.79577,6.462885902,0.829692506,0.748781042,127240.4071,134835.027,-60984.02226,127240.4071,0
2,333,233689.8222,68246.63153,52646.57397,15129.40253,14657.56183,8495.827126,2994.196874,0.682940478,8449.767829,2459.71218,7.060134654,0.548458163,0.674059299,162170.1939,161161.1036,-72528.71862,162170.1939,0
10,160,130383.2522,35288.64719,22498.65376,14666.77823,2603.424185,21920.16502,1554.172213,0.541337116,4179.151328,10424.91488,5.994737366,0.362044916,0.427827458,98531.8406,99434.87975,-30948.37246,98531.8406,0
9,187,58662.67745,24935.41476,34159.86143,17901.3329,8504.248125,10229.30866,10820.28793,0.547557463,5523.37842,7359.071098,4.538577133,0.61192307,0.806558318,106550.4538,116963.8634,58301.1859,106550.4538,1
2,191,81806.22173,36953.54754,62403.64905,25496.98783,10828.23265,13376.57885,2638.790426,0.899886506,4620.904305,13495.45657,2.376533308,0.344857596,0.665590346,151697.7863,161400.3495,79594.12778,151697.7863,1
9,120,278673.6401,61772.55783,68085.91347,24663.73488,16941.25846,3461.038143,2777.582093,0.728852121,5019.313442,4463.236099,6.72780467,0.429815407,0.631349388,177702.0849,180470.1519,-98203.48817,177702.0849,0
6,220,173385.9149,39234.73041,32597.18662,5701.16868,14857.56515,8338.630183,3625.002049,0.914055671,3211.563009,8484.33417,7.431521834,0.456579988,0.837245142,104354.2831,107496.6259,-65889.28897,104354.2831,0
1,53,163393.2024,61565.63127,59262.17342,28217.8749,8017.841342,17565.64725,2368.450764,0.708715549,2114.533653,19356.26393,5.069518769,0.341560141,0.320174239,176997.6189,184762.036,21368.8336,176997.6189,1
4,222,59512.29458,17949.51787,8467.684646,5981.188656,13415.22106,18934.04366,9755.495286,0.945558539,1496.499964,2688.480585,5.195062847,0.373461892,0.309239158,74503.15118,76352.77261,16840.47803,74503.15118,1
1,131,232159.2556,66420.81973,60092.31194,20133.40373,11961.30725,7584.902665,6908.067282,0.552845243,4788.288971,12444.349,4.419721905,0.105850495,0.447802198,173100.8126,175133.5363,-57025.7193,173100.8126,0
6,237,182017.0202,27724.52371,45918.17094,21154.96993,3394.99957,13587.86227,4725.345294,0.77000202,1689.979467,2722.316352,7.141295665,0.337663091,0.165819762,116505.8717,116960.5308,-65056.48942,116505.8717,0
4,246,100520.234,27425.02914,36765.90095,21356.69216,5462.315167,20803.21542,7170.491605,0.701939064,2827.390489,3982.917463,2.088819824,0.477844299,0.403654122,118983.6444,116050.3698,15530.13579,118983.6444,1
3,226,77518.44005,51326.66756,62847.64083,10164.48164,7481.323942,10737.9337,12817.96003,0.951214556,1769.350913,12493.75338,5.747291298,0.238405896,0.465644871,155376.0077,170298.8119,92780.37183,155376.0077,1
3,208,145846.9659,14908.2632,59946.91946,11919.31748,4714.184721,5076.739149,13979.11167,0.651087747,1536.6517,9435.914929,7.444478587,0.744467661,0.545552365,110544.5357,106533.0851,-39313.88077,110544.5357,0
9,96,259290.491,11840.84087,24301.43124,17814.27563,3852.543071,11933.01896,7824.666025,0.912894288,8883.380905,11421.48094,2.619333953,0.530109618,0.328612118,77566.77579,80681.34237,-178609.1487,77566.77579,0
6,200,266323.6398,28272.00657,56446.74485,8388.862387,2105.757632,15814.4593,8934.540812,0.73834243,6903.246554,17717.57124,7.754987224,0.735104535,0.916158203,119962.3716,131231.6807,-135091.9591,119962.3716,0
9,247,200711.5951,47664.72855,11466.91069,3548.382632,17588.94875,2170.166148,4600.799025,0.825125771,9275.711563,16527.56461,7.806068984,0.202482746,0.356570531,87039.93579,87583.04258,-113128.5525,87039.93579,0
5,72,231884.1068,73533.14704,58479.65581,18177.90027,6489.924941,10017.05265,8190.405301,0.932135856,6618.115503,17871.64754,7.578733791,0.756409006,0.8663957,174888.086,172765.5047,-59118.60209,174888.086,0
2,318,78788.94685,69250.46234,48904.61517,15562.52144,6516.091475,15971.02388,11473.6745,0.998143849,8517.534728,12708.8435,4.775276576,0.866610342,0.500457193,167678.3888,183327.5524,104538.6056,167678.3888,1
8,185,197031.5164,44331.25219,10711.31151,20731.74257,4918.334611,23893.97485,7889.921691,0.838683735,5775.336598,10303.22022,4.297820018,0.381963189,0.746341026,112476.5374,120379.2402,-76652.2762,112476.5374,0
5,6,216741.4259,12593.63956,49400.21128,6960.915548,10032.55007,11396.62085,5229.020611,0.588713172,4894.985481,9724.754054,6.235686419,0.327161924,0.199812149,95612.95791,100226.6422,-116514.7837,95612.95791,0
2,206,100178.2107,47467.69142,42733.75298,25704.97215,10770.59739,5748.362106,9148.480861,0.579407196,5520.53531,15056.36257,3.912141308,0.617465234,0.590173498,141573.8569,147491.3984,47313.18765,141573.8569,1
4,32,270038.6832,59335.69199,43645.75657,6947.980188,4957.345814,14287.03925,14253.18443,0.585462295,3542.142198,10904.69769,2.410064919,0.608731288,0.964743305,143426.9983,144003.4196,-126035.2636,143426.9983,0
9,99,98749.18438,33741.51728,23906.15578,27066.27733,12562.83642,8572.304305,13431.77396,0.458744992,6750.737714,3009.607129,7.40853298,0.189974431,0.699626088,119280.8651,124791.3899,26042.20554,119280.8651,1
4,256,128369.34,17774.43123,22322.318,15137.07166,14736.99923,6939.926184,11769.39331,0.432159335,9023.161566,3696.841457,5.80913636,0.841407028,0.838260334,88680.13962,93890.436,-34478.90396,88680.13962,0
4,187,205139.2118,29499.75672,54564.78228,17844.742,8102.961633,15579.27496,4866.934857,0.748505726,7932.357742,7784.572587,3.24292699,0.483244924,0.334963416,130458.4525,124556.466,-80582.74581,130458.4525,0
2,76,209587.5163,64011.22051,21692.87627,27207.69607,12123.58224,23065.32129,4381.833101,0.886353116,4889.000102,2288.644067,2.110451368,0.711533132,0.820152029,152482.5295,147550.2543,-62037.262,152482.5295,0
6,177,224846.1852,34587.06826,34007.04637,11097.65231,10543.7362,21210.1567,12739.52066,0.421680724,9562.231315,5545.39317,6.341095802,0.387454141,0.416128043,124185.1805,123845.7282,-101000.4571,124185.1805,0
2,315,78002.92827,66838.70435,50161.28491,7909.328899,4715.419569,6192.728394,3538.444665,0.739980578,9861.519394,13471.61621,7.116799537,0.309229314,0.53657029,139355.9108,139142.5935,61139.6652,139355.9108,1
7,287,262366.1075,32366.50163,10175.05634,15035.29376,14870.20879,19615.22754,9478.558305,0.623056673,5184.455792,1236.175934,4.433885454,0.189017517,0.269161946,101540.8464,110179.6766,-152186.4309,101540.8464,0
3,349,183211.7831,21448.85269,43645.64487,9597.91517,16227.60753,7286.978591,7145.01921,0.935491122,8714.078492,12477.76445,2.485389265,0.319614972,0.537128549,105352.0181,110901.5209,-72310.26214,105352.0181,0
3,255,167830.4485,40509.38517,43309.46422,17251.78561,13327.0692,8686.128996,7551.810542,0.487232157,545.3174337,15674.78154,5.891727426,0.894744916,0.564131659,130635.6437,131422.8113,-36407.63722,130635.6437,0
5,325,295274.4061,41659.21586,49474.86621,10431.96234,7154.024528,23161.18466,7363.607635,0.738059203,1133.228122,4232.921279,3.781574313,0.626368147,0.66009446,139244.8612,149184.2044,-146090.2017,139244.8612,0
3,190,235094.5742,11127.5753,29045.32619,26341.21746,18609.05739,22954.15347,13599.30205,0.982552424,712.6993848,4438.402701,2.86368035,0.742225864,0.881770415,121676.6319,121491.5898,-113602.9845,121676.6319,0
2,308,79501.50665,18193.15509,34183.68531,19397.76399,9651.809372,5878.507585,2219.319513,0.60701978,7845.048475,1548.270964,5.062379331,0.866807303,0.374366039,89524.24086,98352.53265,18851.026,89524.24086,1
10,345,239134.7918,22944.82131,26448.00541,3006.498083,6051.691222,3476.412686,11960.62029,0.845066147,1257.901559,10736.55074,4.891062349,0.163193081,0.985723098,73888.049,78856.50096,-160278.2908,73888.049,0
9,127,73812.23349,17951.11222,57530.93607,24747.79084,8756.457796,8741.716374,12690.1774,0.929470693,661.9801876,13437.16358,5.100622454,0.231755541,0.862920958,130418.1907,139711.5959,65899.36239,130418.1907,1
2,287,56867.64063,33906.82528,13489.6994,11915.73309,14149.42675,15380.82637,14200.28006,0.511726337,1900.478347,9681.28206,6.943593941,0.842372554,0.462630358,103042.791,101924.3522,45056.71161,103042.791,1
2,254,150906.4738,77523.59989,67592.00698,11645.61557,17072.70393,22168.50859,7336.399369,0.995516308,3409.800517,8399.527383,4.907275295,0.551642945,0.303997278,203338.8343,197595.544,46689.07013,203338.8343,1
8,213,298394.5432,45645.57768,46264.35014,13342.69593,7774.934486,4733.259945,8000.912686,0.885631999,4914.656478,9633.843529,7.403243478,0.607879364,0.16434512,125761.7309,126822.01,-171572.5332,125761.7309,0
9,250,93720.98405,53928.92167,62648.93709,20017.08826,5419.864474,11544.04555,14458.1233,0.482538555,1121.331205,15849.03616,7.050863718,0.442107426,0.310927769,168016.9803,168039.7235,74318.7395,168016.9803,1
7,84,218161.0859,34947.0535,32705.04479,14935.63918,12903.3695,8250.245095,7418.314853,0.58653082,5240.331219,1636.77184,5.906695696,0.751542988,0.896070629,111159.6669,118437.8262,-99723.25967,111159.6669,0
3,13,93349.01655,32644.14332,26598.13958,19973.15976,18503.0869,2343.366246,8049.678622,0.774982023,2856.58388,15892.55266,2.341111146,0.513795372,0.36282827,108111.5744,105532.3802,12183.3636,108111.5744,1
9,45,231196.7437,11620.27403,63547.17766,6963.079484,4482.573908,20134.264,5651.560455,0.930950658,3106.529203,13660.5002,7.189666337,0.760903567,0.224181835,112398.9295,115671.9799,-115524.7638,112398.9295,0
3,127,176338.4171,45023.3559,11426.74688,29194.44054,16257.36826,20705.5369,1442.78431,0.516901314,8308.071391,5587.104529,7.433432177,0.893749283,0.12040713,124050.2328,129536.8499,-46801.56714,124050.2328,0
5,114,219992.9275,43852.63047,12611.97005,22699.36975,10055.53645,7088.268421,7062.763725,0.83872335,9875.773972,10970.0548,4.250282807,0.617381427,0.367912309,103370.5389,104174.2265,-115818.701,103370.5389,0
9,276,100718.294,21048.15083,24457.54047,9755.591894,16190.73758,5478.525751,10171.27835,0.562388808,4906.708278,1936.522742,5.156910558,0.523050867,0.294537439,87101.82488,85367.72309,-15350.57089,87101.82488,0
3,205,236407.0831,63502.68001,67385.37381,22552.58752,10605.28185,5324.899633,10659.24275,0.88324987,3556.821604,8212.184736,3.686124024,0.392126283,0.191982111,180030.0656,195215.6052,-41191.47793,180030.0656,0
7,337,298904.7649,44487.20312,46149.45964,18525.68732,8169.227712,12670.78536,1091.121056,0.810065216,9348.757674,4306.807102,2.088298004,0.255757154,0.955977221,131093.4842,127268.9638,-171635.8011,131093.4842,0
1,273,216412.6252,33729.57791,41022.59028,5948.102903,14238.079,7669.398511,12214.73885,0.713745421,5254.260241,1423.707334,4.876706368,0.62532623,0.340859688,114822.4875,114313.8992,-102098.726,114822.4875,0
4,58,173369.9995,20283.62363,50848.16186,7811.303523,18111.9186,13761.17978,7893.818598,0.789919577,7438.358926,7784.700458,2.77615384,0.150109753,0.105559147,118710.006,126246.3234,-47123.67611,118710.006,0
4,328,280793.4972,48651.25789,32135.84615,4115.319832,7084.782877,10851.58995,8290.435059,0.925867147,4430.530294,14796.13593,3.099948261,0.865030068,0.949848025,111129.2318,115662.941,-165130.5562,111129.2318,0
7,219,53962.96056,62697.19183,54274.77759,24849.42794,9754.214565,6850.477013,14464.41163,0.631855516,2424.211488,18499.41548,4.88426487,0.618044164,0.620661868,172890.5006,183194.2267,129231.2662,172890.5006,1
8,109,232480.8798,29739.95469,30559.99537,17896.02832,5358.611907,19277.41116,4982.456221,0.861550108,6721.408569,13583.00675,7.202230046,0.867490219,0.174531667,107814.4577,115503.2451,-116977.6347,107814.4577,0
1,279,272186.6292,25315.60461,58713.60702,11552.21351,4484.779809,5458.369478,11663.12785,0.495343261,6816.005171,8637.432434,7.067796031,0.317819608,0.12827978,117187.7023,127067.6724,-145118.9568,117187.7023,0
5,174,65418.64591,46535.44748,22374.18033,6411.312355,15779.91271,20374.75324,9046.867439,0.820711339,4871.746576,19990.42614,7.790410529,0.857212651,0.197064157,120522.4736,120002.3892,54583.74333,120522.4736,1
7,328,162516.0426,20874.03118,23040.53285,16069.23865,4812.618217,14913.26682,10811.17846,0.850394417,3064.521533,6375.926654,4.896083711,0.589700114,0.632341768,90520.86618,92434.99997,-70081.04264,90520.86618,0
4,264,101179.8635,56662.93706,38954.91485,17182.05636,16073.04526,21136.85428,6849.444325,0.665798618,8402.228175,4555.497221,5.312053458,0.748211173,0.155684444,156859.2521,165211.4617,64031.5982,156859.2521,1
4,315,191629.5414,52374.05396,32999.47529,21952.60953,9155.123985,2109.457922,4908.905545,0.876173263,3115.522182,9809.963115,6.932697406,0.243138642,0.611326537,123499.6262,132047.2638,-59582.27762,123499.6262,0
4,111,212385.7397,16095.74347,47127.52988,29188.30468,19905.92574,19231.33594,8645.763333,0.73426202,6760.72787,10593.31689,6.198040462,0.500088297,0.687286918,140194.603,145335.8917,-67049.84798,140194.603,0
6,187,125655.7957,12556.42656,28678.89905,14743.52932,4749.486946,3184.858645,6249.176049,0.961764639,4147.863427,7741.644221,3.096932641,0.555168293,0.232819103,70162.37657,72061.12671,-53594.66902,70162.37657,0
7,269,164995.4174,53420.20568,19985.79219,13962.92358,2766.581858,23852.27054,4120.756504,0.467479862,4988.56644,14214.4825,4.389048513,0.41428354,0.539589468,118108.5303,124458.5802,-40536.83723,118108.5303,0
2,229,119834.8713,30600.56418,35537.55659,12988.11012,2433.228322,18163.00823,12749.30607,0.478492856,2508.325284,4493.423827,7.574955752,0.302586188,0.967491937,112471.7735,113293.3066,-6541.564754,112471.7735,0
5,156,142347.7911,16051.20272,41462.17247,25326.94554,16872.94209,9363.962684,7661.64233,0.905456465,6670.059482,10696.45544,2.87676286,0.823819793,0.852839602,116738.8678,126551.4286,-15796.36251,116738.8678,0
4,189,89884.98917,63160.00935,14269.0035,7220.564978,9317.74991,9356.561335,12862.42038,0.905416765,2645.345419,10502.41221,3.256138244,0.168047105,0.751027913,116186.3094,114075.5342,24190.54504,116186.3094,1
3,272,271389.8609,31983.08021,41186.71067,12282.9484,1059.362643,21814.32473,7636.442153,0.682734851,5114.283443,16651.94203,4.403960252,0.223189673,0.565961612,115962.8688,125541.475,-145848.3859,115962.8688,0
7,2,52502.60264,42171.96847,25751.68584,22574.21173,17620.65589,22765.32295,8795.167768,0.978377326,3620.364235,18612.39578,7.639244797,0.356408427,0.45484728,139679.0127,146180.0238,93677.42116,139679.0127,1
6,246,270602.2966,26576.90492,30509.37252,3423.763254,17661.49913,22506.18546,14933.92338,0.807633591,9654.254461,13602.0516,2.68290885,0.835816001,0.506291263,115611.6487,120247.5334,-150354.7632,115611.6487,0
7,210,192919.7196,53912.19549,23155.67839,10813.27954,16321.91681,20601.02673,14321.05897,0.989711948,9831.100411,6802.060216,6.0376542,0.551368296,0.788149007,139125.1559,141976.2797,-50943.43992,139125.1559,0
5,286,132914.461,31104.18907,65541.67131,20319.07339,5718.051177,20837.73648,4803.658189,0.719437237,7658.16742,14102.60938,2.792735143,0.398538953,0.598868166,148324.3796,144351.0523,11436.59121,148324.3796,1
6,359,230764.2814,77761.46729,49416.85828,8020.706646,8082.301681,15173.66177,13161.17541,0.520968007,9847.216201,5776.051456,5.147006214,0.422142572,0.788188587,171616.1711,185300.8653,-45463.41604,171616.1711,0
5,13,176938.038,59206.3284,22059.92024,11173.18537,15153.59828,2649.314218,6465.648772,0.666635876,1578.731107,19364.34342,5.219381079,0.770222074,0.972885673,116707.9953,111792.2655,-65145.77251,116707.9953,0
7,96,174777.1645,19570.55935,46927.03675,16123.21701,10297.70938,3995.785487,1997.482331,0.988292105,9927.084213,16624.88026,2.255756639,0.12142366,0.676462736,98911.7903,97971.6189,-76805.54562,98911.7903,0
2,221,77535.57073,39168.63878,60157.20662,14394.63628,3922.704958,16939.72474,9060.934208,0.622248372,1483.781206,9192.614854,7.724706745,0.109071247,0.642793202,143643.8456,138825.4582,61289.88743,143643.8456,1
5,238,147379.0065,36979.47698,31105.96354,5862.734129,5613.167026,11226.79869,14678.72603,0.97420986,4446.79185,15902.52683,6.839735781,0.136867757,0.465545754,105466.8664,101883.6609,-45495.34557,105466.8664,0
6,94,110266.0865,47397.29775,58947.2381,28332.3537,19479.2012,15048.12151,14640.39162,0.878212809,2770.001916,8764.457262,3.817125209,0.475364,0.277078558,183844.6039,185418.9415,75152.85501,183844.6039,1
6,338,53923.9764,68935.14721,15036.97138,4195.903456,3869.249231,7314.78532,2770.515294,0.665263797,9561.536652,2417.593017,2.783745751,0.564999516,0.436780668,102122.5719,99473.90596,45549.92957,102122.5719,1
5,269,140024.9077,50839.54106,58480.78872,23243.05442,14795.53438,16936.59499,11797.31333,0.725122619,6540.004381,14428.60859,4.073760278,0.599575048,0.568087471,176092.8269,182644.8655,42619.95785,176092.8269,1
10,171,72455.53236,14308.96743,40119.12577,4928.414819,10082.34783,7585.079516,12239.66262,0.764463446,6172.711571,8687.662828,7.365659277,0.6849097,0.131370092,89263.59799,93197.78761,20742.25525,89263.59799,1
7,94,114207.5094,55879.09878,19493.34172,15616.98668,15223.43153,12598.69435,6162.42698,0.799459651,9975.665796,18676.07652,2.796101581,0.251779029,0.528224522,124973.98,135261.0956,21053.58619,124973.98,1
10,149,73129.1553,10578.57086,31464.19,7736.104875,13561.15158,13010.55769,10220.33254,0.44601953,6318.047987,6824.663072,4.09590259,0.309827741,0.875934395,86570.90754,86133.74081,13004.58552,86570.90754,1
8,112,75235.40639,64597.23224,69219.54451,6809.640504,9344.176621,6086.369286,7834.232696,0.960152831,6638.518869,17023.32361,4.965826548,0.294805613,0.978961926,163891.1959,163297.3783,88061.97192,163891.1959,1
7,55,99752.8236,56664.52507,55931.14108,6399.245367,7724.305669,22152.77771,4190.503368,0.758199828,925.3558433,13928.31906,2.197305901,0.219337678,0.869993805,153062.4983,151065.8452,51313.02162,153062.4983,1
5,337,299962.3111,31614.99608,42380.61349,15225.23919,15332.82583,14093.88429,11657.69994,0.958689532,8660.980719,17213.16771,3.608202276,0.295516461,0.254783571,130305.2588,139071.0955,-160891.2156,130305.2588,0
1,116,50546.03571,30470.92632,12485.65427,16918.09255,7139.682919,21936.02689,4678.537909,0.779139083,9715.849602,6545.755665,5.573803361,0.590922116,0.239511873,93628.92087,94959.29533,44413.25962,93628.92087,1
5,143,209668.159,65879.10976,32157.75289,6601.381326,15967.65812,8038.320996,5766.268543,0.658609293,9622.95593,9765.562663,3.943787487,0.393129275,0.453980981,134410.4916,138827.6642,-70840.49482,134410.4916,0
10,201,85310.92451,64833.56843,22098.34841,29443.68472,13917.01826,5963.726746,3660.257669,0.740156807,2600.503291,16639.45121,7.223152642,0.71432995,0.302887424,139916.6042,140783.0555,55472.13103,139916.6042,1
2,180,280157.0342,34661.16481,9615.070168,9959.678945,11975.71423,2414.382895,11069.79825,0.897701964,2646.195768,13232.55756,7.620592512,0.529135039,0.708395054,79695.8093,77585.61884,-202571.4153,79695.8093,0
5,202,73408.22333,30926.34097,40243.28527,15388.71617,8007.216813,4158.887174,7422.136754,0.595675499,3977.44769,7838.51609,4.649257193,0.269631334,0.176102294,106146.5831,102471.7307,29063.50739,106146.5831,1
5,364,288765.7968,49187.73522,62797.07049,8839.278055,4896.545798,5391.823912,7207.225568,0.973876034,3446.995674,10727.91689,5.192122852,0.4739056,0.499347325,138319.679,149418.5912,-139347.2056,138319.679,0
2,53,202731.5969,10585.5962,48913.99143,16335.91143,14497.97622,3813.677935,9463.880136,0.679573119,3403.33915,19925.86379,5.78484961,0.574695042,0.352320622,103611.0334,102556.5064,-100175.0905,103611.0334,0
5,180,50317.01923,15786.69266,21229.22522,23412.44773,2735.635316,22628.22379,3201.688261,0.973742201,6249.558813,15095.11191,5.987209797,0.792955977,0.635862598,88993.91297,97113.98344,46796.96422,88993.91297,1
4,313,273501.7995,18831.87131,42282.99945,17069.75439,19440.30287,22963.08108,13574.15445,0.928453969,8153.276065,12675.9304,2.379547666,0.76697408,0.817358518,134162.1636,146517.696,-126984.1035,134162.1636,0
1,308,180427.9503,22978.82725,66310.22842,10712.51951,19596.21038,23559.34146,7511.525387,0.860597174,9399.297526,16730.31623,2.322076582,0.441183868,0.931206828,150668.6524,153958.9896,-26468.96072,150668.6524,0
3,137,115667.4338,45841.26887,51989.47844,9706.708436,3474.229703,24076.79924,6131.376022,0.68046268,1144.674546,9398.576437,7.193526045,0.618140655,0.967467461,141219.8607,154464.622,38797.18822,141219.8607,1
1,182,241819.7944,79456.93404,49815.80346,23491.22897,2974.771136,13312.20512,2773.668525,0.752167087,3140.795526,19051.21609,3.319232281,0.338243824,0.416075081,171824.6112,163967.6014,-77852.19296,171824.6112,0
5,1,281666.3885,55682.93812,67930.2808,6192.430745,8841.617815,14190.56665,3351.358861,0.902817647,2922.630848,11488.40335,5.504633018,0.606402648,0.870263004,156189.193,150526.9579,-131139.4306,156189.193,0
4,44,170922.7058,14290.91561,56926.76523,12989.09535,19309.98217,5009.099857,13885.04439,0.726433481,3895.676804,7210.570843,5.748030887,0.830233956,0.632766762,122410.9026,120757.9211,-50164.78467,122410.9026,0
7,227,128888.3686,46790.55618,13880.5303,7090.03335,8605.907085,5152.196868,7392.638468,0.842913746,4531.1755,2634.379574,2.986785664,0.599634216,0.723029873,88911.86226,87256.23538,-41632.13323,88911.86226,0
5,331,247236.281,44765.16487,27596.28065,9965.347391,7912.24006,19773.39809,11110.57487,0.874395431,4197.128981,8138.209166,6.569579761,0.34301747,0.86601751,121123.0059,119656.8939,-127579.3871,121123.0059,0
10,98,220446.3744,20091.74711,67734.14555,7122.447277,14368.11612,21681.76894,2127.228937,0.707857147,9545.398489,11804.12916,7.19567371,0.615186739,0.217101889,133125.4539,135500.9644,-84945.41001,133125.4539,0
4,208,272188.1209,74419.06582,36830.85062,26942.85773,4395.893495,20048.4319,10008.50362,0.721748511,4652.726033,14361.71464,3.712266088,0.822203737,0.952666541,172645.6032,165642.7873,-106545.3337,172645.6032,0
2,265,223128.5032,40853.56734,12256.43395,22761.41337,7903.146188,21195.24489,13901.26869,0.51870083,5740.129425,17627.21717,7.267041086,0.209637545,0.592657381,118871.0744,122830.461,-100298.0422,118871.0744,0
4,288,110882.0847,79619.13984,34809.31718,18145.03564,6534.841479,8361.117255,5199.488312,0.546843507,7612.016165,18935.25587,2.486223013,0.485957534,0.402402986,152668.9397,152122.1,41240.01527,152668.9397,1
2,271,282914.8124,39405.06067,50304.56021,9059.481007,12429.15783,12719.51304,9107.96701,0.94296591,7388.305571,2946.623077,6.802783557,0.35684076,0.404858134,133025.7398,127802.1023,-155112.7102,133025.7398,0
8,140,76208.9368,52557.03919,69840.63441,16776.12433,4092.304838,12561.58582,14163.06746,0.904197768,6038.163384,12417.19473,5.840666966,0.293173963,0.775900303,169990.756,180697.0102,104488.0734,169990.756,1
3,237,116985.6875,17333.37755,26053.84558,17062.49657,11425.32386,24891.51827,11070.51575,0.406073535,8677.904223,13665.20333,5.498664736,0.416967181,0.710793877,107837.0776,113014.8172,-3970.870313,107837.0776,0
9,72,180048.6519,41795.94767,38415.64687,18940.90059,17293.38521,23831.09446,1872.557033,0.921632552,6429.722435,4269.212523,3.380796469,0.415174437,0.756532082,142149.5318,151959.9121,-28088.73985,142149.5318,0
4,155,191435.5065,26713.61258,62179.2458,4622.299245,10769.24039,15765.18045,6302.320062,0.415140931,8810.20905,11366.41293,4.171050817,0.268346398,0.327695954,126351.8985,137835.4027,-53600.10385,126351.8985,0
6,190,53827.64666,68489.5359,28092.36917,29268.35322,13986.43572,5173.382062,2200.818585,0.674968242,3376.274631,7361.839076,7.461826306,0.422900103,0.253176595,147210.8947,152785.0038,98957.35712,147210.8947,1
10,268,245143.1815,64874.37094,12102.00118,15566.85221,2429.712336,7947.708889,13058.44635,0.440459636,1754.224931,2470.929308,4.794446519,0.606985456,0.749673688,115979.0919,123866.5284,-121276.653,115979.0919,0
5,321,140401.8296,67692.59997,66680.83188,28016.3579,9531.106006,10366.51576,9703.277817,0.981293883,8285.444337,2251.453832,5.566280506,0.120585572,0.368632656,191990.6893,188127.3387,47725.50909,191990.6893,1
10,107,151604.6353,60652.66064,36748.65244,3264.819097,2802.970181,22083.86817,14389.34443,0.983391553,4133.920126,15425.04663,7.615109197,0.89138017,0.300192538,139942.315,141559.3545,-10045.28077,139942.315,0
1,232,252342.3861,68287.82565,37680.9412,9684.076682,12389.77184,5924.546512,1276.588609,0.766522565,6685.303431,12693.65359,4.798930642,0.33675546,0.293147653,135243.7505,139234.8812,-113107.5049,135243.7505,0
9,42,144820.8479,24058.01251,45378.0094,5807.880398,6340.033052,7054.179082,6923.223178,0.635322946,7504.456366,14587.31189,4.32961543,0.598916292,0.233560839,95561.33762,98541.13803,-46279.7099,95561.33762,0
